Date,Close
1/2/2019 16:00:00,229.99
1/3/2019 16:00:00,224.5
1/4/2019 16:00:00,231.91
1/7/2019 16:00:00,233.65
1/8/2019 16:00:00,235.92
1/9/2019 16:00:00,237.01
1/10/2019 16:00:00,238
1/11/2019 16:00:00,237.89
1/14/2019 16:00:00,236.58
1/15/2019 16:00:00,239.35
1/16/2019 16:00:00,239.88
1/17/2019 16:00:00,241.67
1/18/2019 16:00:00,244.92
1/22/2019 16:00:00,241.66
1/23/2019 16:00:00,242.02
1/24/2019 16:00:00,242.26
1/25/2019 16:00:00,244.32
1/28/2019 16:00:00,242.43
1/29/2019 16:00:00,242.13
1/30/2019 16:00:00,245.96
1/31/2019 16:00:00,248.01
2/1/2019 16:00:00,248.22
2/4/2019 16:00:00,249.99
2/5/2019 16:00:00,251.1
2/6/2019 16:00:00,250.79
2/7/2019 16:00:00,248.33
2/8/2019 16:00:00,248.65
2/11/2019 16:00:00,248.78
2/12/2019 16:00:00,252
2/13/2019 16:00:00,252.76
2/14/2019 16:00:00,252.2
2/15/2019 16:00:00,254.98
2/19/2019 16:00:00,255.42
2/20/2019 16:00:00,256.01
2/21/2019 16:00:00,255.08
2/22/2019 16:00:00,256.61
2/25/2019 16:00:00,256.99
2/26/2019 16:00:00,256.8
2/27/2019 16:00:00,256.67
2/28/2019 16:00:00,256.07
3/1/2019 16:00:00,257.83
3/4/2019 16:00:00,256.84
3/5/2019 16:00:00,256.54
3/6/2019 16:00:00,254.9
3/7/2019 16:00:00,252.85
3/8/2019 16:00:00,252.34
3/11/2019 16:00:00,256.02
3/12/2019 16:00:00,256.93
3/13/2019 16:00:00,258.68
3/14/2019 16:00:00,258.59
3/15/2019 16:00:00,259.85
3/18/2019 16:00:00,260.78
3/19/2019 16:00:00,260.86
3/20/2019 16:00:00,259.93
3/21/2019 16:00:00,261.43
3/22/2019 16:00:00,256.46
3/25/2019 16:00:00,256.23
3/26/2019 16:00:00,258.08
3/27/2019 16:00:00,256.88
3/28/2019 16:00:00,257.88
3/29/2019 16:00:00,259.54
4/1/2019 16:00:00,262.53
4/2/2019 16:00:00,262.62
4/3/2019 16:00:00,263.11
4/4/2019 16:00:00,263.74
4/5/2019 16:00:00,265.01
4/8/2019 16:00:00,265.24
4/9/2019 16:00:00,263.83
4/10/2019 16:00:00,264.74
4/11/2019 16:00:00,264.69
4/12/2019 16:00:00,266.48
4/15/2019 16:00:00,266.3
4/16/2019 16:00:00,266.49
4/17/2019 16:00:00,265.84
4/18/2019 16:00:00,266.34
4/22/2019 16:00:00,266.6
4/23/2019 16:00:00,268.9
4/24/2019 16:00:00,268.37
4/25/2019 16:00:00,268.27
4/26/2019 16:00:00,269.5
4/29/2019 16:00:00,269.84
4/30/2019 16:00:00,270.01
5/1/2019 16:00:00,268.04
5/2/2019 16:00:00,267.51
5/3/2019 16:00:00,270.05
5/6/2019 16:00:00,268.98
5/7/2019 16:00:00,264.62
5/8/2019 16:00:00,264.1
5/9/2019 16:00:00,263.29
5/10/2019 16:00:00,264.52
5/13/2019 16:00:00,258.03
5/14/2019 16:00:00,260.27
5/15/2019 16:00:00,261.81
5/16/2019 16:00:00,264.21
5/17/2019 16:00:00,262.61
5/20/2019 16:00:00,260.82
5/21/2019 16:00:00,263.03
5/22/2019 16:00:00,262.31
5/23/2019 16:00:00,259.24
5/24/2019 16:00:00,259.69
5/28/2019 16:00:00,257.36
5/29/2019 16:00:00,255.59
