Date,Close
1/2/2019 16:00:00,202.8
1/3/2019 16:00:00,191.66
1/4/2019 16:00:00,195.2
1/7/2019 16:00:00,196.91
1/8/2019 16:00:00,196.31
1/9/2019 16:00:00,196.37
1/10/2019 16:00:00,196.58
1/11/2019 16:00:00,196.29
1/14/2019 16:00:00,195.78
1/15/2019 16:00:00,196.94
1/16/2019 16:00:00,198.41
1/17/2019 16:00:00,198.78
1/18/2019 16:00:00,204.48
1/22/2019 16:00:00,200.72
1/23/2019 16:00:00,201.15
1/24/2019 16:00:00,201.02
1/25/2019 16:00:00,202.75
1/28/2019 16:00:00,200.95
1/29/2019 16:00:00,202.05
1/30/2019 16:00:00,205.96
1/31/2019 16:00:00,205.54
2/1/2019 16:00:00,209.19
2/4/2019 16:00:00,208.52
2/5/2019 16:00:00,207.82
2/6/2019 16:00:00,206.01
2/7/2019 16:00:00,201.73
2/8/2019 16:00:00,200.92
2/11/2019 16:00:00,203.05
2/12/2019 16:00:00,206.15
2/13/2019 16:00:00,205.8
2/14/2019 16:00:00,202.78
2/15/2019 16:00:00,205.29
2/19/2019 16:00:00,205.69
2/20/2019 16:00:00,206.16
2/21/2019 16:00:00,205.33
2/22/2019 16:00:00,201.91
2/25/2019 16:00:00,202.31
2/26/2019 16:00:00,201.9
2/27/2019 16:00:00,202.29
2/28/2019 16:00:00,201.3
3/1/2019 16:00:00,203.13
3/4/2019 16:00:00,201.81
3/5/2019 16:00:00,201.47
3/6/2019 16:00:00,200.67
3/7/2019 16:00:00,199.3
3/8/2019 16:00:00,198.7
3/11/2019 16:00:00,202.09
3/12/2019 16:00:00,202.5
3/13/2019 16:00:00,204.06
3/14/2019 16:00:00,203.38
3/15/2019 16:00:00,204.31
3/18/2019 16:00:00,206.68
3/19/2019 16:00:00,205.15
3/20/2019 16:00:00,203.27
3/21/2019 16:00:00,204.43
3/22/2019 16:00:00,200.55
3/25/2019 16:00:00,199.44
3/26/2019 16:00:00,200.62
3/27/2019 16:00:00,199.21
3/28/2019 16:00:00,200.66
3/29/2019 16:00:00,200.89
4/1/2019 16:00:00,205
4/2/2019 16:00:00,203.88
4/3/2019 16:00:00,203.67
4/4/2019 16:00:00,204.1
4/5/2019 16:00:00,205.33
4/8/2019 16:00:00,205.25
4/9/2019 16:00:00,204.92
4/10/2019 16:00:00,204.52
4/11/2019 16:00:00,206.67
4/12/2019 16:00:00,210.56
4/15/2019 16:00:00,209.74
4/16/2019 16:00:00,211.8
4/17/2019 16:00:00,210.37
4/18/2019 16:00:00,209.99
4/22/2019 16:00:00,209.49
4/23/2019 16:00:00,211.61
4/24/2019 16:00:00,210.57
4/25/2019 16:00:00,211.95
4/26/2019 16:00:00,214.22
4/29/2019 16:00:00,216.58
4/30/2019 16:00:00,216.71
5/1/2019 16:00:00,216.71
5/2/2019 16:00:00,215.93
5/3/2019 16:00:00,218.6
5/6/2019 16:00:00,213.16
5/7/2019 16:00:00,209.43
5/8/2019 16:00:00,209.29
5/9/2019 16:00:00,208.56
5/10/2019 16:00:00,209.02
5/13/2019 16:00:00,205.01
5/14/2019 16:00:00,203.69
5/15/2019 16:00:00,202.98
5/16/2019 16:00:00,204.63
5/17/2019 16:00:00,203.27
5/20/2019 16:00:00,202.73
5/21/2019 16:00:00,203.36
5/22/2019 16:00:00,202.6
5/23/2019 16:00:00,201.3
5/24/2019 16:00:00,201.69
5/28/2019 16:00:00,199.7
5/29/2019 16:00:00,198.52
5/30/2019 16:00:00,199.74
5/31/2019 16:00:00,197.42
6/3/2019 16:00:00,198.56
6/4/2019 16:00:00,201.59
6/5/2019 16:00:00,203.3
6/6/2019 16:00:00,204.77
6/7/2019 16:00:00,205.81
6/10/2019 16:00:00,207.16
6/11/2019 16:00:00,206.63
6/12/2019 16:00:00,204.57
6/13/2019 16:00:00,204.99
6/14/2019 16:00:00,205.16
6/17/2019 16:00:00,203.48
6/18/2019 16:00:00,206.01
6/19/2019 16:00:00,206.75
6/20/2019 16:00:00,208.04
6/21/2019 16:00:00,206.21
6/24/2019 16:00:00,206.85
6/25/2019 16:00:00,208.07
6/26/2019 16:00:00,208.51
6/27/2019 16:00:00,212.02
6/28/2019 16:00:00,213.17
7/1/2019 16:00:00,214.62
7/2/2019 16:00:00,214.54
7/3/2019 13:00:00,215.16
7/5/2019 16:00:00,215.25
7/8/2019 16:00:00,215.13
7/9/2019 16:00:00,214.75
7/10/2019 16:00:00,214.03
7/11/2019 16:00:00,213.17
7/12/2019 16:00:00,214.1
7/15/2019 16:00:00,213.54
7/16/2019 16:00:00,212.88
7/17/2019 16:00:00,207.45
7/18/2019 16:00:00,207.98
7/19/2019 16:00:00,205.97
7/22/2019 16:00:00,204.84
7/23/2019 16:00:00,206.46
7/24/2019 16:00:00,207.97
7/25/2019 16:00:00,207.9
7/26/2019 16:00:00,209.9
7/29/2019 16:00:00,208.61
7/30/2019 16:00:00,207.81
7/31/2019 16:00:00,205.43
8/1/2019 16:00:00,201.71
8/2/2019 16:00:00,202.67
8/5/2019 16:00:00,197.73
8/6/2019 16:00:00,200.55
8/7/2019 16:00:00,198.21
8/8/2019 16:00:00,200.52
8/9/2019 16:00:00,199.05
8/12/2019 16:00:00,197.2
8/13/2019 16:00:00,198.78
8/14/2019 16:00:00,195.81
8/15/2019 16:00:00,198.31
8/16/2019 16:00:00,199.72
8/19/2019 16:00:00,200.94
8/20/2019 16:00:00,198.15
8/21/2019 16:00:00,199.24
8/22/2019 16:00:00,201.01
8/23/2019 16:00:00,197.16
8/26/2019 16:00:00,200.2
8/27/2019 16:00:00,198.35
8/28/2019 16:00:00,200.45
8/29/2019 16:00:00,203.2
8/30/2019 16:00:00,203.41
9/3/2019 16:00:00,200.9
9/4/2019 16:00:00,202.19
9/5/2019 16:00:00,204.24
9/6/2019 16:00:00,204.73
9/9/2019 16:00:00,206.62
9/10/2019 16:00:00,208.31
9/11/2019 16:00:00,210.91
9/12/2019 16:00:00,211.37
9/13/2019 16:00:00,213.61
9/16/2019 16:00:00,210.33
9/17/2019 16:00:00,210.15
9/18/2019 16:00:00,210.9
9/19/2019 16:00:00,209.22
9/20/2019 16:00:00,208.12
9/23/2019 16:00:00,207.96
9/24/2019 16:00:00,206.4
9/25/2019 16:00:00,208.11
9/26/2019 16:00:00,206.9
9/27/2019 16:00:00,207.45
9/30/2019 16:00:00,208.02
10/1/2019 16:00:00,206.71
10/2/2019 16:00:00,203.1
10/3/2019 16:00:00,204.98
10/4/2019 16:00:00,208.08
10/7/2019 16:00:00,207.24
10/8/2019 16:00:00,204.09
10/9/2019 16:00:00,206.69
10/10/2019 16:00:00,206.86
10/11/2019 16:00:00,208.08
10/14/2019 16:00:00,207.91
10/15/2019 16:00:00,209.38
10/16/2019 16:00:00,209.29
10/17/2019 16:00:00,208.62
10/18/2019 16:00:00,208.76
10/21/2019 16:00:00,211.49
10/22/2019 16:00:00,210.62
10/23/2019 16:00:00,210.96
10/24/2019 16:00:00,210.26
10/25/2019 16:00:00,211.8
10/28/2019 16:00:00,212.86
10/29/2019 16:00:00,213.01
10/30/2019 16:00:00,213.25
10/31/2019 16:00:00,212.58
11/1/2019 16:00:00,215.83
11/4/2019 16:00:00,217.98
11/5/2019 16:00:00,220.88
11/6/2019 16:00:00,222
11/7/2019 16:00:00,222.74
11/8/2019 16:00:00,221.31
11/11/2019 16:00:00,220.85
11/12/2019 16:00:00,220.89
11/13/2019 16:00:00,219.77
11/14/2019 16:00:00,219.36
11/15/2019 16:00:00,219.74
11/18/2019 16:00:00,219.35
11/19/2019 16:00:00,219.03
11/20/2019 16:00:00,217.48
11/21/2019 16:00:00,216.63
11/22/2019 16:00:00,217.96
11/25/2019 16:00:00,219.06
11/26/2019 16:00:00,218.9
11/27/2019 16:00:00,220.5
11/29/2019 13:00:00,220.3
12/2/2019 16:00:00,220.33
12/3/2019 16:00:00,218.08
12/4/2019 16:00:00,218.4
12/5/2019 16:00:00,219.6
12/6/2019 16:00:00,222.61
12/9/2019 16:00:00,221.38
12/10/2019 16:00:00,221.26
12/11/2019 16:00:00,222.57
12/12/2019 16:00:00,225.92
12/13/2019 16:00:00,225.37
12/16/2019 16:00:00,226.85
12/17/2019 16:00:00,227.05
12/18/2019 16:00:00,225.01
12/19/2019 16:00:00,225.21
12/20/2019 16:00:00,226.31
12/23/2019 16:00:00,225.48
12/24/2019 13:00:00,225.47
12/26/2019 16:00:00,226.45
12/27/2019 16:00:00,226.14
12/30/2019 16:00:00,225.76
12/31/2019 16:00:00,226.5
1/2/2020 16:00:00,228.39
1/3/2020 16:00:00,226.18
1/6/2020 16:00:00,226.99
1/7/2020 16:00:00,225.92
1/8/2020 16:00:00,225.99
1/9/2020 16:00:00,228.65
1/10/2020 16:00:00,226.62
1/13/2020 16:00:00,228.45
1/14/2020 16:00:00,227.17
1/15/2020 16:00:00,228.35
1/16/2020 16:00:00,229.73
1/17/2020 16:00:00,230.2
1/21/2020 16:00:00,228.63
1/22/2020 16:00:00,229.54
1/23/2020 16:00:00,229.38
1/24/2020 16:00:00,226.86
1/27/2020 16:00:00,222.45
1/28/2020 16:00:00,224.03
1/29/2020 16:00:00,224.5
1/30/2020 16:00:00,227.88
1/31/2020 16:00:00,224.43
2/3/2020 16:00:00,223.47
2/4/2020 16:00:00,225.08
2/5/2020 16:00:00,228.65
2/6/2020 16:00:00,229.61
2/7/2020 16:00:00,227.38
2/10/2020 16:00:00,227.11
2/11/2020 16:00:00,227.33
2/12/2020 16:00:00,227.44
2/13/2020 16:00:00,226.47
2/14/2020 16:00:00,226.8
2/18/2020 16:00:00,226.77
2/19/2020 16:00:00,229.24
2/20/2020 16:00:00,228.17
2/21/2020 16:00:00,229.33
2/24/2020 16:00:00,221.69
2/25/2020 16:00:00,218.05
2/26/2020 16:00:00,216.06
2/27/2020 16:00:00,207.67
2/28/2020 16:00:00,206.34
3/2/2020 16:00:00,217.63
3/3/2020 16:00:00,208.81
3/4/2020 16:00:00,217.86
3/5/2020 16:00:00,208.96
3/6/2020 16:00:00,205.98
3/9/2020 16:00:00,193.13
3/10/2020 16:00:00,202.73
3/11/2020 16:00:00,194.64
3/12/2020 16:00:00,175.97
3/13/2020 16:00:00,196.4
3/16/2020 16:00:00,177.77
3/17/2020 16:00:00,187.6
3/18/2020 16:00:00,172.44
3/19/2020 16:00:00,174.68
3/20/2020 16:00:00,170.06
3/23/2020 16:00:00,162.13
3/24/2020 16:00:00,178.2
3/25/2020 16:00:00,180.47
3/26/2020 16:00:00,183.9
3/27/2020 16:00:00,179.66
3/30/2020 16:00:00,183.18
3/31/2020 16:00:00,182.83
4/1/2020 16:00:00,175.95
4/2/2020 16:00:00,179.73
4/3/2020 16:00:00,178.34
4/6/2020 16:00:00,185.24
4/7/2020 16:00:00,185.25
4/8/2020 16:00:00,191.01
4/9/2020 16:00:00,193.84
4/13/2020 16:00:00,188.77
4/14/2020 16:00:00,192.94
4/15/2020 16:00:00,188.57
4/16/2020 16:00:00,187.96
4/17/2020 16:00:00,191.2
4/20/2020 16:00:00,188.75
4/21/2020 16:00:00,183.48
4/22/2020 16:00:00,186.58
4/23/2020 16:00:00,185.63
4/24/2020 16:00:00,186.52
4/27/2020 16:00:00,187.46
4/28/2020 16:00:00,187.12
4/29/2020 16:00:00,189.61
4/30/2020 16:00:00,187.36
5/1/2020 16:00:00,182.67
5/4/2020 16:00:00,177.95
5/5/2020 16:00:00,176.03
5/6/2020 16:00:00,172.38
5/7/2020 16:00:00,173.48
5/8/2020 16:00:00,176.83
5/11/2020 16:00:00,174.64
5/12/2020 16:00:00,172.81
5/13/2020 16:00:00,170.57
5/14/2020 16:00:00,170.93
5/15/2020 16:00:00,169.25
5/18/2020 16:00:00,175.46
5/19/2020 16:00:00,172.49
5/20/2020 16:00:00,176.02
5/21/2020 16:00:00,174.94
5/22/2020 16:00:00,174.93
5/26/2020 16:00:00,180.34
5/27/2020 16:00:00,185.77
5/28/2020 16:00:00,185.1
5/29/2020 16:00:00,185.58
6/1/2020 16:00:00,183.84
