Date,Close
10/31/2019 16:00:00,60.47
11/1/2019 16:00:00,60.37
11/4/2019 16:00:00,59.87
11/5/2019 16:00:00,59.5
11/6/2019 16:00:00,60.13
11/7/2019 16:00:00,60.53
11/8/2019 16:00:00,59.35
11/11/2019 16:00:00,59.61
11/12/2019 16:00:00,59.32
11/13/2019 16:00:00,59.41
11/14/2019 16:00:00,59.34
11/15/2019 16:00:00,59.51
11/18/2019 16:00:00,59.44
11/19/2019 16:00:00,59.5
11/20/2019 16:00:00,59.48
11/21/2019 16:00:00,59.61
11/22/2019 16:00:00,59.75
11/25/2019 16:00:00,59.38
11/26/2019 16:00:00,59.89
11/27/2019 16:00:00,60.1
11/29/2019 13:00:00,60.24
12/2/2019 16:00:00,59.96
12/3/2019 16:00:00,60.14
12/4/2019 16:00:00,60.53
12/5/2019 16:00:00,60.82
12/6/2019 16:00:00,61.19
12/9/2019 16:00:00,61.01
12/10/2019 16:00:00,61.23
12/11/2019 16:00:00,61.08
12/12/2019 16:00:00,61.17
12/13/2019 16:00:00,60.81
12/16/2019 16:00:00,61.23
12/17/2019 16:00:00,61.49
12/18/2019 16:00:00,60.86
12/19/2019 16:00:00,60.8
12/20/2019 16:00:00,62.07
12/23/2019 16:00:00,61.4
12/24/2019 13:00:00,61.28
12/26/2019 16:00:00,61.29
12/27/2019 16:00:00,61.53
12/30/2019 16:00:00,61.21
12/31/2019 16:00:00,61.4
1/2/2020 16:00:00,61.05
1/3/2020 16:00:00,60.4
1/6/2020 16:00:00,60.27
1/7/2020 16:00:00,59.6
1/8/2020 16:00:00,59.71
1/9/2020 16:00:00,58.85
1/10/2020 16:00:00,58.99
1/13/2020 16:00:00,59.15
1/14/2020 16:00:00,59.04
1/15/2020 16:00:00,59.1
1/16/2020 16:00:00,59.67
1/17/2020 16:00:00,60.13
1/21/2020 16:00:00,60.32
1/22/2020 16:00:00,60.48
1/23/2020 16:00:00,60.51
1/24/2020 16:00:00,60.28
1/27/2020 16:00:00,59.91
1/28/2020 16:00:00,60.7
1/29/2020 16:00:00,59.53
1/30/2020 16:00:00,59.36
1/31/2020 16:00:00,59.44
2/3/2020 16:00:00,58.05
2/4/2020 16:00:00,58.29
2/5/2020 16:00:00,59.13
2/6/2020 16:00:00,59.44
2/7/2020 16:00:00,59.94
2/10/2020 16:00:00,60.24
2/11/2020 16:00:00,58.69
2/12/2020 16:00:00,58.23
2/13/2020 16:00:00,58.65
2/14/2020 16:00:00,58.51
2/18/2020 16:00:00,57.91
2/19/2020 16:00:00,58.22
2/20/2020 16:00:00,58.09
2/21/2020 16:00:00,58.2
2/24/2020 16:00:00,57.99
2/25/2020 16:00:00,57.12
2/26/2020 16:00:00,57.14
2/27/2020 16:00:00,55.06
2/28/2020 16:00:00,54.16
3/2/2020 16:00:00,57.32
3/3/2020 16:00:00,55.7
3/4/2020 16:00:00,58.12
3/5/2020 16:00:00,57.16
3/6/2020 16:00:00,56.87
3/9/2020 16:00:00,55.83
3/10/2020 16:00:00,56.52
3/11/2020 16:00:00,54.83
3/12/2020 16:00:00,51.2
3/13/2020 16:00:00,54.17
3/16/2020 16:00:00,50.99
3/17/2020 16:00:00,54.31
3/18/2020 16:00:00,54.32
3/19/2020 16:00:00,53.62
3/20/2020 16:00:00,51.8
3/23/2020 16:00:00,50.31
3/24/2020 16:00:00,49.99
3/25/2020 16:00:00,49.94
3/26/2020 16:00:00,53.54
3/27/2020 16:00:00,52.77
3/30/2020 16:00:00,54.77
3/31/2020 16:00:00,53.73
4/1/2020 16:00:00,52.92
4/2/2020 16:00:00,55.25
4/3/2020 16:00:00,54.7
4/6/2020 16:00:00,56.7
4/7/2020 16:00:00,56.98
4/8/2020 16:00:00,57.8
4/9/2020 16:00:00,57.44
4/13/2020 16:00:00,56.67
4/14/2020 16:00:00,58.14
4/15/2020 16:00:00,56.93
4/16/2020 16:00:00,57.66
4/17/2020 16:00:00,58.46
4/20/2020 16:00:00,58.13
4/21/2020 16:00:00,56.82
4/22/2020 16:00:00,57.99
4/23/2020 16:00:00,57.59
4/24/2020 16:00:00,57.93
4/27/2020 16:00:00,57.81
4/28/2020 16:00:00,57.83
4/29/2020 16:00:00,58.12
4/30/2020 16:00:00,57.45
5/1/2020 16:00:00,56.83
5/4/2020 16:00:00,56.24
5/5/2020 16:00:00,56.51
5/6/2020 16:00:00,55.64
5/7/2020 16:00:00,55.58
5/8/2020 16:00:00,57
5/11/2020 16:00:00,56.4
5/12/2020 16:00:00,55.46
5/13/2020 16:00:00,54.85
5/14/2020 16:00:00,54.91
5/15/2020 16:00:00,54.71
5/18/2020 16:00:00,55.72
5/19/2020 16:00:00,54.38
5/20/2020 16:00:00,54.26
5/21/2020 16:00:00,53.97
5/22/2020 16:00:00,54.1
5/26/2020 16:00:00,54.3
5/27/2020 16:00:00,55.14
5/28/2020 16:00:00,55.72
5/29/2020 16:00:00,57.38
6/1/2020 16:00:00,55.78
6/2/2020 16:00:00,56.4
6/3/2020 16:00:00,56.83
6/4/2020 16:00:00,57.22
6/5/2020 16:00:00,57.74
6/8/2020 16:00:00,58.09
6/9/2020 16:00:00,57.86
6/10/2020 16:00:00,58.05
6/11/2020 16:00:00,56.45
6/12/2020 16:00:00,56.53
6/15/2020 16:00:00,56.15
6/16/2020 16:00:00,56.92
6/17/2020 16:00:00,56.65
6/18/2020 16:00:00,56.89
6/19/2020 16:00:00,56.16
6/22/2020 16:00:00,55.66
6/23/2020 16:00:00,54.94
6/24/2020 16:00:00,53.93
6/25/2020 16:00:00,54.28
6/26/2020 16:00:00,53.16
6/29/2020 16:00:00,54.69
6/30/2020 16:00:00,55.13
7/1/2020 16:00:00,54.67
7/2/2020 16:00:00,54.79
7/6/2020 16:00:00,55.24
7/7/2020 16:00:00,55.04
7/8/2020 16:00:00,55.38
7/9/2020 16:00:00,53.94
7/10/2020 16:00:00,54.49
7/13/2020 16:00:00,54.45
7/14/2020 16:00:00,55.44
7/15/2020 16:00:00,55.06
7/16/2020 16:00:00,55.78
7/17/2020 16:00:00,56.3
7/20/2020 16:00:00,55.87
7/21/2020 16:00:00,55.84
7/22/2020 16:00:00,55.75
7/23/2020 16:00:00,55.85
7/24/2020 16:00:00,56.85
7/27/2020 16:00:00,56.87
7/28/2020 16:00:00,57.48
7/29/2020 16:00:00,57.45
7/30/2020 16:00:00,57.3
7/31/2020 16:00:00,57.48
8/3/2020 16:00:00,57.24
8/4/2020 16:00:00,57.91
8/5/2020 16:00:00,57.54
8/6/2020 16:00:00,57.83
8/7/2020 16:00:00,58.53
8/10/2020 16:00:00,58.99
8/11/2020 16:00:00,58.51
8/12/2020 16:00:00,58.6
8/13/2020 16:00:00,58.52
8/14/2020 16:00:00,58.79
8/17/2020 16:00:00,58.78
8/18/2020 16:00:00,59.18
8/19/2020 16:00:00,59.05
8/20/2020 16:00:00,58.96
8/21/2020 16:00:00,58.99
8/24/2020 16:00:00,59.57
8/25/2020 16:00:00,59.42
8/26/2020 16:00:00,59.46
8/27/2020 16:00:00,59.43
8/28/2020 16:00:00,59.26
8/31/2020 16:00:00,59.27
9/1/2020 16:00:00,59.16
9/2/2020 16:00:00,60.53
9/3/2020 16:00:00,60.61
9/4/2020 16:00:00,60.48
9/8/2020 16:00:00,59.96
9/9/2020 16:00:00,60.04
9/10/2020 16:00:00,59.53
9/11/2020 16:00:00,59.79
9/14/2020 16:00:00,60.32
9/15/2020 16:00:00,60.6
9/16/2020 16:00:00,60.37
9/17/2020 16:00:00,60.59
9/18/2020 16:00:00,60.35
9/21/2020 16:00:00,59.61
9/22/2020 16:00:00,59.82
9/23/2020 16:00:00,58.91
9/24/2020 16:00:00,59.19
9/25/2020 16:00:00,59.39
9/28/2020 16:00:00,59.36
9/29/2020 16:00:00,59.24
9/30/2020 16:00:00,59.49
10/1/2020 16:00:00,59.45
10/2/2020 16:00:00,59.24
10/5/2020 16:00:00,59.66
10/6/2020 16:00:00,59.46
10/7/2020 16:00:00,59.61
10/8/2020 16:00:00,59.19
10/9/2020 16:00:00,59.33
10/12/2020 16:00:00,59.55
10/13/2020 16:00:00,59.36
10/14/2020 16:00:00,58.43
10/15/2020 16:00:00,58.16
10/16/2020 16:00:00,58.05
10/19/2020 16:00:00,57.3
10/20/2020 16:00:00,57.25
10/21/2020 16:00:00,56.75
10/22/2020 16:00:00,57.33
10/23/2020 16:00:00,57.96
10/26/2020 16:00:00,57.81
10/27/2020 16:00:00,57.38
10/28/2020 16:00:00,56.31
10/29/2020 16:00:00,56.76
10/30/2020 16:00:00,56.99
11/2/2020 16:00:00,57.7
11/3/2020 16:00:00,57.75
11/4/2020 16:00:00,57.22
11/5/2020 16:00:00,58.15
11/6/2020 16:00:00,58.53
11/9/2020 16:00:00,59.84
11/10/2020 16:00:00,61.1
11/11/2020 16:00:00,61
11/12/2020 16:00:00,60.79
11/13/2020 16:00:00,61.06
11/16/2020 16:00:00,60.89
11/17/2020 16:00:00,60.75
11/18/2020 16:00:00,60.32
11/19/2020 16:00:00,60.21
11/20/2020 16:00:00,60.04
11/23/2020 16:00:00,60.23
11/24/2020 16:00:00,60.64
11/25/2020 16:00:00,60.41
11/27/2020 13:00:00,60.58
11/30/2020 16:00:00,60.41
12/1/2020 16:00:00,60.58
12/2/2020 16:00:00,61.36
12/3/2020 16:00:00,61.74
12/4/2020 16:00:00,61.55
12/7/2020 16:00:00,61.35
12/8/2020 16:00:00,61.45
12/9/2020 16:00:00,61.46
12/10/2020 16:00:00,60.51
12/11/2020 16:00:00,60.35
12/14/2020 16:00:00,59.98
12/15/2020 16:00:00,60.55
12/16/2020 16:00:00,59.91
12/17/2020 16:00:00,60.01
12/18/2020 16:00:00,60.46
12/21/2020 16:00:00,59.49
12/22/2020 16:00:00,58.99
12/23/2020 16:00:00,58.96
12/24/2020 13:00:00,58.84
12/28/2020 16:00:00,58.98
12/29/2020 16:00:00,58.81
12/30/2020 16:00:00,58.14
12/31/2020 16:00:00,58.75
1/4/2021 16:00:00,58.85
1/5/2021 16:00:00,58.58
1/6/2021 16:00:00,59.29
1/7/2021 16:00:00,58.53
1/8/2021 16:00:00,57.8
1/11/2021 16:00:00,57.46
1/12/2021 16:00:00,57.26
1/13/2021 16:00:00,57.06
1/14/2021 16:00:00,57.04
1/15/2021 16:00:00,57.38
1/19/2021 16:00:00,57.05
1/20/2021 16:00:00,57.26
1/21/2021 16:00:00,57.27
1/22/2021 16:00:00,57.47
1/25/2021 16:00:00,58.42
1/26/2021 16:00:00,56.57
1/27/2021 16:00:00,55.13
1/28/2021 16:00:00,55.37
1/29/2021 16:00:00,54.75
2/1/2021 16:00:00,54.28
2/2/2021 16:00:00,54.5
2/3/2021 16:00:00,54.79
2/4/2021 16:00:00,55.14
2/5/2021 16:00:00,55.32
2/8/2021 16:00:00,55.05
2/9/2021 16:00:00,55
2/10/2021 16:00:00,54.96
2/11/2021 16:00:00,54.6
2/12/2021 16:00:00,54.2
2/16/2021 16:00:00,54.15
2/17/2021 16:00:00,56.99
2/18/2021 16:00:00,56.98
2/19/2021 16:00:00,56.45
2/22/2021 16:00:00,56.45
2/23/2021 16:00:00,57.03
2/24/2021 16:00:00,57.12
2/25/2021 16:00:00,56.5
2/26/2021 16:00:00,55.3
3/1/2021 16:00:00,55.36
3/2/2021 16:00:00,54.98
3/3/2021 16:00:00,55.38
3/4/2021 16:00:00,54.8
3/5/2021 16:00:00,56
3/8/2021 16:00:00,56.79
3/9/2021 16:00:00,56.2
3/10/2021 16:00:00,57.08
3/11/2021 16:00:00,55.51
3/12/2021 16:00:00,55.63
3/15/2021 16:00:00,55.64
3/16/2021 16:00:00,55.64
3/17/2021 16:00:00,55.75
3/18/2021 16:00:00,56.31
3/19/2021 16:00:00,56.24
3/22/2021 16:00:00,56.59
3/23/2021 16:00:00,56.91
3/24/2021 16:00:00,57.01
3/25/2021 16:00:00,57.38
3/26/2021 16:00:00,58.18
3/29/2021 16:00:00,58.83
3/30/2021 16:00:00,58.59
3/31/2021 16:00:00,58.15
4/1/2021 16:00:00,58.3
4/5/2021 16:00:00,58.87
4/6/2021 16:00:00,59.11
4/7/2021 16:00:00,59
4/8/2021 16:00:00,57.6
4/9/2021 16:00:00,57.49
4/12/2021 16:00:00,57.54
4/13/2021 16:00:00,57.62
4/14/2021 16:00:00,57.7
4/15/2021 16:00:00,57.7
4/16/2021 16:00:00,58.28
4/19/2021 16:00:00,58.39
4/20/2021 16:00:00,58.39
4/21/2021 16:00:00,58.14
4/22/2021 16:00:00,57.28
4/23/2021 16:00:00,57.3
4/26/2021 16:00:00,56.94
4/27/2021 16:00:00,56.32
4/28/2021 16:00:00,56.43
4/29/2021 16:00:00,57.32
4/30/2021 16:00:00,57.79
5/3/2021 16:00:00,57.92
5/4/2021 16:00:00,58.6
5/5/2021 16:00:00,58.69
5/6/2021 16:00:00,59.29
